student_token,resource_id,resource_type,resource_title,resource_url,major,related_courses,interaction_source,user_id,item_id,rating
stu_37519a034e27d6fb,REPO_UEH_63166,ueh_repository,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166,Hệ thống thông tin kinh doanh,Business Intelligence; Hệ thống hỗ trợ quyết định,proxy_from_repo_match_year_views,1535,228,9.08625
stu_37519a034e27d6fb,TIKI_76013378,tiki_book,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,Hệ thống thông tin kinh doanh,Trực quan hóa dữ liệu,proxy_from_tiki_match_rating_review_sales,1535,54,10.0
stu_3762be695e3e2eeb,REPO_UEH_61662,ueh_repository,Reading list for course International Business Management,https://digital.lib.ueh.edu.vn/handle/UEH/61662,Kinh doanh quốc tế,Quản trị kinh doanh quốc tế,proxy_from_repo_match_year_views,1845,81,1.63905
stu_3762be695e3e2eeb,TIKI_243732948,tiki_book,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,Kinh doanh quốc tế,Luật thương mại quốc tế; Thương mại quốc tế,proxy_from_tiki_match_rating_review_sales,1845,32,8.470135
stu_3762be695e3e2eeb,TIKI_273136011,tiki_book,Giáo Trình Cao Học - Quản Trị Kinh Doanh Quốc Tế_KT,https://tiki.vn/giao-trinh-cao-hoc-quan-tri-kinh-doanh-quoc-te_kt-p273136011.html?spid=273136012,Kinh doanh quốc tế,Quản trị kinh doanh quốc tế; Văn hóa kinh doanh quốc tế,proxy_from_tiki_match_rating_review_sales,1845,82,5.9922004
stu_3793d989c907c894,REPO_UEH_61003,ueh_repository,Cơ sở pháp lý cho tổ chức và hoạt động của doanh nghiệp kinh doanh dịch vụ Logistics trong bối cảnh hội nhập quốc tế,https://digital.lib.ueh.edu.vn/handle/UEH/61003,Kinh doanh quốc tế,Văn hóa kinh doanh quốc tế,proxy_from_repo_match_year_views,1846,80,1.8893
stu_3793d989c907c894,REPO_UEH_61662,ueh_repository,Reading list for course International Business Management,https://digital.lib.ueh.edu.vn/handle/UEH/61662,Kinh doanh quốc tế,Quản trị kinh doanh quốc tế,proxy_from_repo_match_year_views,1846,81,1.63905
stu_3793d989c907c894,REPO_UEH_62140,ueh_repository,Giải pháp nâng cao chất lượng dịch vụ tín dụng tại Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam – chi nhánh Thành Đô,https://digital.lib.ueh.edu.vn/handle/UEH/62140,Kinh doanh quốc tế,Đàm phán quốc tế,proxy_from_repo_match_year_views,1846,30,4.34485
stu_3793d989c907c894,REPO_UEH_63972,ueh_repository,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,Kinh doanh quốc tế,Luật thương mại quốc tế; Thương mại quốc tế,proxy_from_repo_match_year_views,1846,9,8.24775
stu_3793d989c907c894,TIKI_273136011,tiki_book,Giáo Trình Cao Học - Quản Trị Kinh Doanh Quốc Tế_KT,https://tiki.vn/giao-trinh-cao-hoc-quan-tri-kinh-doanh-quoc-te_kt-p273136011.html?spid=273136012,Kinh doanh quốc tế,Quản trị kinh doanh quốc tế; Văn hóa kinh doanh quốc tế,proxy_from_tiki_match_rating_review_sales,1846,82,5.9922004
stu_3793d989c907c894,TIKI_276353637,tiki_book,- Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất),https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383,Kinh doanh quốc tế,Đàm phán quốc tế,proxy_from_tiki_match_rating_review_sales,1846,83,7.1084
stu_37a6cf9e30eeff31,REPO_UEH_63072,ueh_repository,Phân tích các nhân tố ảnh hưởng đến mức độ hài lòng của đối tượng sử dụng thông tin thống kê tỉnh Long An,https://digital.lib.ueh.edu.vn/handle/UEH/63072,Hệ thống thông tin quản lý,Phân tích và thiết kế hệ thống,proxy_from_repo_match_year_views,1536,213,1.7528
stu_37a6cf9e30eeff31,TIKI_279113587,tiki_book,Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa Kênh,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588,Hệ thống thông tin quản lý,Thương mại điện tử,proxy_from_tiki_match_rating_review_sales,1536,223,4.3153167
stu_37c666c00ebd10e3,REPO_UEH_62540,ueh_repository,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,Tài chính,Thị trường tài chính,proxy_from_repo_match_year_views,1045,0,7.6127
stu_37c666c00ebd10e3,TIKI_91515694,tiki_book,Phân tích tài chính doanh nghiệp Tai bản lần thứ 5 - chỉnh sửa bổ sung năm 2021 (Tái bản 2022),https://tiki.vn/phan-tich-tai-chinh-doanh-nghiep-tai-ban-lan-thu-5-chinh-sua-bo-sung-nam-2021-tai-ban-2022-p91515694.html?spid=91515695,Tài chính,Phân tích tài chính,proxy_from_tiki_match_rating_review_sales,1045,178,10.0
stu_37ce7a43ca9f780a,REPO_UEH_62453,ueh_repository,Giải pháp nâng cao giá trị thương hiệu Bia Việt của Công ty TNHH Nhà máy Bia Heineken Việt Nam giai đoạn 2021 - 2025,https://digital.lib.ueh.edu.vn/handle/UEH/62453,Công nghệ Marketing,Quản trị thương hiệu,proxy_from_repo_match_year_views,1046,48,4.02635
stu_37ce7a43ca9f780a,REPO_UEH_63127,ueh_repository,Nghiên cứu ảnh hưởng của nhận định giá trị các hoạt động Marketing nội dung trên Mạng xã hội đến đánh giá trải nghiệm và lòng trung thành thương hiệu của khách hàng,https://digital.lib.ueh.edu.vn/handle/UEH/63127,Công nghệ Marketing,Content Marketing; Marketing trải nghiệm,proxy_from_repo_match_year_views,1046,12,4.5808
stu_37ce7a43ca9f780a,TIKI_184588982,tiki_book,Content Marketing Trong Kỷ Nguyên Trải Nghiệm Khách Hàng,https://tiki.vn/content-marketing-trong-ky-nguyen-trai-nghiem-khach-hang-p184588982.html?spid=213587833,Công nghệ Marketing,Marketing trải nghiệm,proxy_from_tiki_match_rating_review_sales,1046,280,3.3693166
stu_37ce7a43ca9f780a,TIKI_277004498,tiki_book,- Phân Tích Dữ Liệu Marketing,https://tiki.vn/sach-phan-tich-du-lieu-marketing-p277004498.html?spid=277004499,Công nghệ Marketing,Phân tích dữ liệu Marketing,proxy_from_tiki_match_rating_review_sales,1046,285,8.125272
stu_388648f5006d1309,REPO_UEH_61003,ueh_repository,Cơ sở pháp lý cho tổ chức và hoạt động của doanh nghiệp kinh doanh dịch vụ Logistics trong bối cảnh hội nhập quốc tế,https://digital.lib.ueh.edu.vn/handle/UEH/61003,Kinh doanh quốc tế,Văn hóa kinh doanh quốc tế,proxy_from_repo_match_year_views,1847,80,1.8893
stu_388648f5006d1309,TIKI_197857892,tiki_book,Tài Chính Quốc Tế,https://tiki.vn/tai-chinh-quoc-te-p197857892.html?spid=197857893,Kinh doanh quốc tế,Tài chính quốc tế,proxy_from_tiki_match_rating_review_sales,1847,20,7.148216
stu_388648f5006d1309,TIKI_273136011,tiki_book,Giáo Trình Cao Học - Quản Trị Kinh Doanh Quốc Tế_KT,https://tiki.vn/giao-trinh-cao-hoc-quan-tri-kinh-doanh-quoc-te_kt-p273136011.html?spid=273136012,Kinh doanh quốc tế,Quản trị kinh doanh quốc tế; Văn hóa kinh doanh quốc tế,proxy_from_tiki_match_rating_review_sales,1847,82,5.9922004
stu_388648f5006d1309,TIKI_276353637,tiki_book,- Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất),https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383,Kinh doanh quốc tế,Đàm phán quốc tế,proxy_from_tiki_match_rating_review_sales,1847,83,7.1084
stu_38d75e4314f1ff3f,REPO_UEH_61269,ueh_repository,"Mối quan hệ giữa đầu tư trực tiếp nước ngoài, tăng trưởng kinh tế, tiêu thụ năng lượng và ô nhiễm môi trường ở Việt Nam: Phương pháp ARDL",https://digital.lib.ueh.edu.vn/handle/UEH/61269,Kinh tế,Kinh tế lượng,proxy_from_repo_match_year_views,1537,257,2.473
stu_38d75e4314f1ff3f,REPO_UEH_62501,ueh_repository,Ngưỡng tác động của FDI lên tăng trưởng kinh tế ở các quốc gia châu Á,https://digital.lib.ueh.edu.vn/handle/UEH/62501,Kinh tế,Kinh tế quốc tế,proxy_from_repo_match_year_views,1537,265,4.22005
stu_38d75e4314f1ff3f,TIKI_1197799,tiki_book,Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330,Kinh tế,Kinh tế vi mô; Kinh tế vĩ mô,proxy_from_tiki_match_rating_review_sales,1537,275,10.0
stu_38d75e4314f1ff3f,TIKI_14075308,tiki_book,Kinh Tế Quốc Tế - International Economics,https://tiki.vn/kinh-te-quoc-te-international-economics-p14075308.html?spid=213515995,Kinh tế,Kinh tế quốc tế,proxy_from_tiki_match_rating_review_sales,1537,277,7.8405004
stu_38d8d2986504c8e3,REPO_UEH_61422,ueh_repository,Quản trị rủi ro danh mục tín dụng tại Ngân hàng thương mại cổ phần Đầu tư và phát Triển Việt Nam – Chi nhánh Bến Tre,https://digital.lib.ueh.edu.vn/handle/UEH/61422,Đầu tư tài chính,Quản lý danh mục đầu tư,proxy_from_repo_match_year_views,1047,59,2.03295
stu_38d8d2986504c8e3,TIKI_276290847,tiki_book,Đầu Tư Vào Vàng - Khoản Đầu Tư Tuyệt Đối An Toàn Thiết Yếu Cho Mọi Danh Mục Đầu Tư (Tái Bản 2024),https://tiki.vn/dau-tu-vao-vang-khoan-dau-tu-tuyet-doi-an-toan-thiet-yeu-cho-moi-danh-muc-dau-tu-tai-ban-2024-p276290847.html?spid=276427763,Đầu tư tài chính,Quản lý danh mục đầu tư,proxy_from_tiki_match_rating_review_sales,1047,75,3.2838168
stu_38d8d2986504c8e3,TIKI_277413581,tiki_book,Định Giá Doanh Nghiệp Và Tài Sản - Ứng Dụng Trong Đầu Tư Tài Chính,https://tiki.vn/dinh-gia-doanh-nghiep-va-tai-san-ung-dung-trong-dau-tu-tai-chinh-p277413581.html?spid=277413582,Đầu tư tài chính,Định giá tài sản tài chính,proxy_from_tiki_match_rating_review_sales,1047,16,5.1053715
stu_38d8d2986504c8e3,TIKI_279292266,tiki_book,"Hướng Dẫn Chế Độ Kế Toán Hành Chính, Sự Nghiệp Và Lập Báo Cáo Tài Chính Hợp Nhất Của Đơn Vị Kế Toán Cấp Trên (V2683T)",https://tiki.vn/sach-huong-dan-che-do-ke-toan-hanh-chinh-su-nghiep-va-lap-bao-cao-tai-chinh-hop-nhat-cua-don-vi-ke-toan-cap-tren-v2683t-p279292266.html?spid=279292267,Đầu tư tài chính,Tài chính hành vi,proxy_from_tiki_match_rating_review_sales,1047,24,1.38305
stu_38e6d25002be1f28,REPO_UEH_61472,ueh_repository,Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61472,Kiểm toán,Kiểm toán nội bộ,proxy_from_repo_match_year_views,1538,55,8.27895
stu_38e6d25002be1f28,TIKI_274869688,tiki_book,Từ Điển Kế Toán Và Kiểm Toán Anh - Việt (Dictionary Of Accounting And Auditing),https://tiki.vn/tu-dien-ke-toan-va-kiem-toan-anh-viet-dictionary-of-accounting-and-auditing-p274869688.html?spid=275454707,Kiểm toán,Kiểm toán CNTT; Kiểm toán hoạt động,proxy_from_tiki_match_rating_review_sales,1538,208,2.925933
stu_38e6d25002be1f28,TIKI_533036,tiki_book,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,https://tiki.vn/sach-dao-duc-nghe-nghiep-cua-kiem-toan-vien-doc-lap-p533036.html?spid=89424691,Kiểm toán,Đạo đức nghề nghiệp kiểm toán,proxy_from_tiki_match_rating_review_sales,1538,209,6.4608717
stu_38fe82dfc755b552,REPO_UEH_61159,ueh_repository,Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt Nam chi nhánh Cần Thơ,https://digital.lib.ueh.edu.vn/handle/UEH/61159,Công nghệ Tài chính,Quản lý rủi ro số,proxy_from_repo_match_year_views,185,127,5.23145
stu_38fe82dfc755b552,TIKI_202028583,tiki_book,Phân Tích Dữ Liệu Với R (Tái Bản 2022),https://tiki.vn/sach-phan-tich-du-lieu-voi-r-tai-ban-2022-p202028583.html?spid=247795504,Công nghệ Tài chính,Phân tích dữ liệu tài chính,proxy_from_tiki_match_rating_review_sales,185,136,5.264619
stu_38fe82dfc755b552,TIKI_2287441,tiki_book,​Fintech 4.0 - Những Điển Hình Thành Công Trong Cuộc Cách Mạng Công Nghệ Tài Chính,https://tiki.vn/sach-fintech-4-0-nhung-dien-hinh-thanh-cong-trong-cuoc-cach-mang-cong-nghe-tai-chinh-p2287441.html?spid=2287663,Công nghệ Tài chính,Thanh toán số,proxy_from_tiki_match_rating_review_sales,185,137,3.940687
stu_39106ea07af6e57f,TIKI_190743209,tiki_book,Toán tài chính ứng dụng,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210,Toán tài chính,Toán tài chính ứng dụng,proxy_from_tiki_match_rating_review_sales,1048,70,9.718269
stu_39117407990f5259,REPO_UEH_62516,ueh_repository,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62516,Khoa học dữ liệu,Dữ liệu lớn và ứng dụng,proxy_from_repo_match_year_views,1049,3,4.1804
stu_39117407990f5259,TIKI_271520993,tiki_book,Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT),https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994,Khoa học dữ liệu,Thống kê ứng dụng,proxy_from_tiki_match_rating_review_sales,1049,244,9.67477
stu_3955db97417976d8,REPO_UEH_61300,ueh_repository,Công tác giám sát lập báo cáo tài chính của Ban kiểm soát và hoàn thiện với định hướng xây dựng Ủy ban kiểm toán tại Tổng công ty Cảng hàng không Việt Nam- CTCP (ACV),https://digital.lib.ueh.edu.vn/handle/UEH/61300,Kiểm toán,Kiểm toán tài chính,proxy_from_repo_match_year_views,1539,205,4.21745
stu_3955db97417976d8,TIKI_533036,tiki_book,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,https://tiki.vn/sach-dao-duc-nghe-nghiep-cua-kiem-toan-vien-doc-lap-p533036.html?spid=89424691,Kiểm toán,Đạo đức nghề nghiệp kiểm toán,proxy_from_tiki_match_rating_review_sales,1539,209,6.4608717
stu_3955db97417976d8,TIKI_94851869,tiki_book,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,Kiểm toán,Chuẩn mực kiểm toán quốc tế; Kiểm toán nội bộ,proxy_from_tiki_match_rating_review_sales,1539,1,8.943491
stu_398205d4e707eddf,REPO_UEH_61333,ueh_repository,Phân tích các yếu tố ảnh hưởng tới việc hoàn thành dự án đầu tư theo hình thức đối tác công tư (PPP) tại thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/61333,Kinh tế đầu tư,Phân tích dự án đầu tư,proxy_from_repo_match_year_views,186,105,4.04585
stu_398205d4e707eddf,REPO_UEH_63932,ueh_repository,"Ảnh hưởng của một số tính cách đến dự định đầu tư cổ phiếu của các nhà đầu tư cá nhân trên thị trường chứng khoán Việt Nam: Vai trò trung gian của nhận thức rủi ro, nhận thức không chắc chắn và kết quả đầu tư",https://digital.lib.ueh.edu.vn/handle/UEH/63932,Kinh tế đầu tư,Rủi ro trong đầu tư,proxy_from_repo_match_year_views,186,114,2.25525
stu_398205d4e707eddf,TIKI_202217457,tiki_book,THE LITTLE BOOK - Quản trị rủi ro trong đầu tư chứng khoán,https://tiki.vn/the-little-book-quan-tri-rui-ro-trong-dau-tu-chung-khoan-p202217457.html?spid=202217458,Kinh tế đầu tư,Rủi ro trong đầu tư,proxy_from_tiki_match_rating_review_sales,186,116,6.5453286
stu_398e4b022bd54091,REPO_UEH_61563,ueh_repository,Lack of digital marketing staff at Mobifone Service Company Region 8,https://digital.lib.ueh.edu.vn/handle/UEH/61563,Marketing,Marketing số,proxy_from_repo_match_year_views,187,14,3.585
stu_398e4b022bd54091,REPO_UEH_62453,ueh_repository,Giải pháp nâng cao giá trị thương hiệu Bia Việt của Công ty TNHH Nhà máy Bia Heineken Việt Nam giai đoạn 2021 - 2025,https://digital.lib.ueh.edu.vn/handle/UEH/62453,Marketing,Quản trị thương hiệu,proxy_from_repo_match_year_views,187,48,4.01725
stu_398e4b022bd54091,REPO_UEH_63924,ueh_repository,Nghiên cứu về cảm tính nhà đầu tư trên thị trường chứng khoán Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63924,Marketing,Nghiên cứu thị trường,proxy_from_repo_match_year_views,187,191,3.98605
stu_398e4b022bd54091,TIKI_276458529,tiki_book,Nghiên Cứu Trong Marketing,https://tiki.vn/nghien-cuu-trong-marketing-p276458529.html?spid=276458530,Marketing,Nghiên cứu thị trường,proxy_from_tiki_match_rating_review_sales,187,198,4.7384005
stu_399000cc602cd2be,REPO_UEH_61960,ueh_repository,Different firm responses to the COVID-19 pandemic shocks: machine-learning evidence on the Vietnamese labor market,https://digital.lib.ueh.edu.vn/handle/UEH/61960,Kỹ sư Robot và Trí tuệ nhân tạo,Học máy nâng cao,proxy_from_repo_match_year_views,1050,106,3.62695
stu_399000cc602cd2be,TIKI_279380903,tiki_book,Giáo trình Thị giác máy tính,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904,Kỹ sư Robot và Trí tuệ nhân tạo,Thị giác máy tính,proxy_from_tiki_match_rating_review_sales,1050,121,7.5
stu_399000cc602cd2be,TIKI_651754,tiki_book,"Hướng Dẫn Soạn Thảo Hợp Đồng Theo Bộ Luật Dân Sự Số 91/2015/QH13: Kinh Nghiệm Soạn Thảo, Xử Lý Tranh Chấp, Biện Pháp Phòng Tránh Rủi Ro Pháp Lý",https://tiki.vn/sach-huong-dan-soan-thao-hop-dong-theo-bo-luat-dan-su-so-91-2015-qh13-kinh-nghiem-soan-thao-xu-ly-tranh-chap-bien-phap-phong-tranh-rui-ro-phap-ly-p651754.html?spid=652119,Kỹ sư Robot và Trí tuệ nhân tạo,Xử lý tín hiệu số,proxy_from_tiki_match_rating_review_sales,1050,125,2.810704
