student_token,major,major_norm,cohort,course_order,course,course_norm,resource_type,resource_id,resource_title,resource_url,search_keywords,match_reason,match_score,confidence,rating_average,review_count,quantity_sold,price,confidence_score,rating_score,review_score,sales_score,search_signal_score,quality_score,popularity_score,recommendation_score,model_explanation,duplicate_rank,course_rank,student_rank
stu_b8a19f5720d6096a,Khoa học dữ liệu,khoa hoc du lieu,25,6,Trực quan hóa dữ liệu,truc quan hoa du lieu,tiki_book,76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,cơ sở dữ liệu; data science; data analysis; data analytics; data engineering,exact_course_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,77.63,high,5.0,1936.0,12836.0,233900.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.93,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_b8a19f5720d6096a,Khoa học dữ liệu,khoa hoc du lieu,25,2,Thống kê ứng dụng,thong ke ung dung,tiki_book,271520993,Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT),https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994,thống kê; xác suất thống kê,exact_course_in_title; partial_course_tokens_in_secondary_text,100.0,high,5.0,2.0,16.0,85000.0,100.0,100.0,24.169470350698415,31.16534678461838,100.0,77.25,28.72,85.9,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_b8a19f5720d6096a,Khoa học dữ liệu,khoa hoc du lieu,25,1,Học máy,hoc may,tiki_book,278226682,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,machine learning,exact_course_in_title; strong_course_tokens_in_secondary_text,100.0,high,0.0,0.0,19.0,318700.0,100.0,50.0,50.0,32.9530550090939,100.0,50.0,38.92,83.34,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_b8a19f5720d6096a,Khoa học dữ liệu,khoa hoc du lieu,25,1,Học máy,hoc may,ueh_repository,UEH/63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,https://digital.lib.ueh.edu.vn/handle/UEH/63165,,exact_course_in_title,57.2,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,59.82,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_b8b5fb297b6211cf,Luật kinh doanh quốc tế,luat kinh doanh quoc te,25,6,Luật sở hữu trí tuệ,luat so huu tri tue,ueh_repository,UEH/61661,"Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ",https://digital.lib.ueh.edu.vn/handle/UEH/61661,,exact_course_in_title; exact_course_in_secondary_text,89.13,high,,,,,100.0,40.0,50.0,50.0,50.0,40.0,50.0,84.98,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_b8b5fb297b6211cf,Luật kinh doanh quốc tế,luat kinh doanh quoc te,25,6,Luật sở hữu trí tuệ,luat so huu tri tue,tiki_book,277967579,Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695,luật sở hữu trí tuệ,exact_course_in_title; exact_course_in_secondary_text,89.68,high,5.0,3.0,80.0,113000.0,100.0,100.0,30.498475944637594,48.33894070139683,100.0,79.15,42.09,83.54,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,2
stu_b8b5fb297b6211cf,Luật kinh doanh quốc tế,luat kinh doanh quoc te,25,4,Luật đầu tư quốc tế,luat dau tu quoc te,tiki_book,279390334,Giáo trình Luật Đầu tư Quốc tế,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335,luật kinh tế; sách luật kinh tế; luật đầu tư,exact_course_in_title; partial_course_tokens_in_secondary_text,70.55,high,0.0,0.0,1.0,63000.0,100.0,50.0,50.0,7.6246189861593985,100.0,50.0,22.46,67.62,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_b8b5fb297b6211cf,Luật kinh doanh quốc tế,luat kinh doanh quoc te,25,5,Trọng tài thương mại quốc tế,trong tai thuong mai quoc te,ueh_repository,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,44.41,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,52.15,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_b8b5fb297b6211cf,Luật kinh doanh quốc tế,luat kinh doanh quoc te,25,5,Trọng tài thương mại quốc tế,trong tai thuong mai quoc te,tiki_book,243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,thanh toán quốc tế,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,44.61,medium,5.0,1.0,34.0,89000.0,60.0,100.0,15.249237972318797,39.108828676383546,70.0,74.57,30.76,51.37,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,5
stu_b8b80d6a2bcb8aba,Quản lý công,quan ly cong,23,2,Chính sách công,chinh sach cong,ueh_repository,UEH/61534,"Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính công tại Uỷ ban nhân dân phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh",https://digital.lib.ueh.edu.vn/handle/UEH/61534,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,94.79,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,92.37,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_b8b80d6a2bcb8aba,Quản lý công,quan ly cong,23,2,Chính sách công,chinh sach cong,tiki_book,168780451,"Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công",https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452,kinh tế chính trị,exact_course_in_title; partial_course_tokens_in_secondary_text,100.0,high,5.0,1.0,24.0,257000.0,100.0,100.0,15.249237972318797,35.407634073550206,100.0,74.57,28.35,85.44,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,2
stu_b8b80d6a2bcb8aba,Quản lý công,quan ly cong,23,1,Quản lý hành chính công,quan ly hanh chinh cong,ueh_repository,UEH/62794,Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tàu,https://digital.lib.ueh.edu.vn/handle/UEH/62794,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,73.66,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,79.7,UEH Repository: content match + confidence + publication year + views,1,1,3
stu_b8b80d6a2bcb8aba,Quản lý công,quan ly cong,23,3,Tài chính công,tai chinh cong,tiki_book,277165601,CFO Quản Trị Tài Chính Công Ty Cổ Phần,https://tiki.vn/cfo-quan-tri-tai-chinh-cong-ty-co-phan-p277165601.html?spid=277165602,quản trị tài chính,exact_course_in_title; partial_course_tokens_in_secondary_text,72.92,high,5.0,2.0,54.0,546000.0,100.0,100.0,24.169470350698415,44.08066503755718,100.0,77.25,37.11,74.97,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_b8b80d6a2bcb8aba,Quản lý công,quan ly cong,23,3,Tài chính công,tai chinh cong,ueh_repository,UEH/62646,Các nhân tố ảnh hưởng đến tính minh bạch của thông tin trên báo cáo tài chính của các công ty niêm yết có vốn đầu tư nước ngoài trên Sàn Giao dịch Chứng khoán TP. HCM,https://digital.lib.ueh.edu.vn/handle/UEH/62646,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,44.4,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,52.14,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_b8f65c3169e9b63f,Marketing,marketing,24,5,Marketing dịch vụ,marketing dich vu,ueh_repository,UEH/63123,Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần Công Thương Việt Nam – CN 10 TP. HCM,https://digital.lib.ueh.edu.vn/handle/UEH/63123,,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,100.0,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,95.5,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_b8f65c3169e9b63f,Marketing,marketing,24,5,Marketing dịch vụ,marketing dich vu,tiki_book,279406046,Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047,sách ngân hàng; nghiệp vụ ngân hàng; tín dụng ngân hàng,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,100.0,high,0.0,0.0,,209500.0,100.0,50.0,50.0,50.0,100.0,50.0,50.0,85.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,2
stu_b8f65c3169e9b63f,Marketing,marketing,24,1,Quản trị Marketing,quan tri marketing,tiki_book,68554548,Quản Trị Marketing,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031,quản trị kinh doanh; quản trị logistics; quản trị nhà hàng,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,78.88,high,4.6,28.0,160.0,658000.0,100.0,92.0,74.08050825970243,55.89544801482909,100.0,86.62,62.26,82.83,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_b8f65c3169e9b63f,Marketing,marketing,24,4,Quản trị thương hiệu,quan tri thuong hieu,tiki_book,42531744,Combo Sách : Learn Branding - Xây Dựng Thương Hiệu Tinh Gọn + Quản Trị Thương Hiệu Trực Tuyến,https://tiki.vn/combo-sach-learn-branding-xay-dung-thuong-hieu-tinh-gon-quan-tri-thuong-hieu-truc-tuyen-p42531744.html?spid=121366049,branding,exact_course_in_title,74.5,high,0.0,0.0,,266000.0,100.0,50.0,50.0,50.0,100.0,50.0,50.0,73.53,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_b8f65c3169e9b63f,Marketing,marketing,24,2,Hành vi người tiêu dùng,hanh vi nguoi tieu dung,ueh_repository,UEH/61412,Nghiên cứu hành vi mua sắm trực tuyến của người tiêu dùng tại TP. Hồ Chí Minh ngành hàng thời trang,https://digital.lib.ueh.edu.vn/handle/UEH/61412,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,56.23,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,59.24,UEH Repository: content match + confidence + publication year + views,1,1,5
stu_b904e5dbc1b570cd,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,5,Thương mại quốc tế,thuong mai quoc te,ueh_repository,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,,exact_course_in_title; exact_course_in_secondary_text,84.86,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,86.42,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_b904e5dbc1b570cd,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,5,Thương mại quốc tế,thuong mai quoc te,tiki_book,447075,Soạn Thảo Và Dịch Hợp Đồng Thương Mại Quốc Tế (Tái Bản),https://tiki.vn/sach-soan-thao-va-dich-hop-dong-thuong-mai-quoc-te-tai-ban-p447075.html?spid=153807,hợp đồng thương mại,exact_course_in_title; partial_course_tokens_in_secondary_text,75.9,high,4.8,50.0,546.0,264000.0,100.0,96.0,86.50016391993516,69.34893682664179,100.0,93.15,75.35,84.43,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,2
stu_b904e5dbc1b570cd,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,6,Quản lý chuỗi cung ứng toàn cầu,quan ly chuoi cung ung toan cau,tiki_book,273744608,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,logistics; sách logistics; quản trị logistics; quản trị chuỗi cung ứng,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,36.86,medium,5.0,17.0,200.0,134000.0,60.0,100.0,63.58817867371562,58.33635398864983,70.0,89.08,60.17,54.47,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_b904e5dbc1b570cd,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,4,Thuế xuất nhập khẩu,thue xuat nhap khau,tiki_book,279103684,Biểu Thuế Xuất Khẩu - Nhập Khẩu Năm 2026 (Export Import Tax 2026),https://tiki.vn/bieu-thue-xuat-khau-nhap-khau-nam-2026-export-import-tax-2026-p279103684.html?spid=279103685,tax; xuất nhập khẩu,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,41.45,medium,0.0,0.0,1.0,800000.0,60.0,50.0,50.0,7.6246189861593985,70.0,50.0,22.46,45.02,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_b904e5dbc1b570cd,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,6,Quản lý chuỗi cung ứng toàn cầu,quan ly chuoi cung ung toan cau,ueh_repository,UEH/63272,Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63272,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,22.13,low,,,,,30.0,80.0,50.0,50.0,50.0,80.0,50.0,31.28,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_b94dac9ca4a79163,Thị trường chứng khoán,thi truong chung khoan,23,2,Phân tích kỹ thuật,phan tich ky thuat,tiki_book,77339644,Phân tích kỹ thuật trong thị trường tài chính,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958,nghiên cứu thị trường; phân tích tài chính; phân tích kỹ thuật; phân tích cơ bản,exact_course_in_title; exact_course_in_secondary_text,100.0,high,4.8,97.0,464.0,248100.0,100.0,96.0,100.0,67.56241146146091,100.0,97.2,78.92,96.42,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_b94dac9ca4a79163,Thị trường chứng khoán,thi truong chung khoan,23,5,Thị trường phái sinh,thi truong phai sinh,ueh_repository,UEH/62149,Tác động của việc triển khai thị trường chứng khoán phái sinh lên độ biến động chỉ số cơ sở VN30 tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62149,,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,68.78,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,76.77,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_b94dac9ca4a79163,Thị trường chứng khoán,thi truong chung khoan,23,1,Phân tích chứng khoán cơ bản,phan tich chung khoan co ban,tiki_book,208437274,Combo Phân tích chứng khoán+Tâm lý thị trường chứng khoán+Chiến lược đầu tư chứng khoán (3 Cuốn) - Alphabooks,https://tiki.vn/sach-combo-phan-tich-chung-khoan-tam-ly-thi-truong-chung-khoan-chien-luoc-dau-tu-chung-khoan-3-cuon-alphabooks-p208437274.html?spid=277159676,chứng khoán; đầu tư chứng khoán,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,62.73,medium,0.0,0.0,,767000.0,60.0,50.0,50.0,50.0,90.0,50.0,50.0,59.73,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_b94dac9ca4a79163,Thị trường chứng khoán,thi truong chung khoan,23,6,Đạo đức nghề nghiệp chứng khoán,dao duc nghe nghiep chung khoan,ueh_repository,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,49.52,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,55.21,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_b94dac9ca4a79163,Thị trường chứng khoán,thi truong chung khoan,23,6,Đạo đức nghề nghiệp chứng khoán,dao duc nghe nghiep chung khoan,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,41.1,medium,5.0,2.0,18.0,291700.0,60.0,100.0,24.169470350698415,32.38882877083084,70.0,77.25,29.51,50.01,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,5
stu_b97a60bdfeec38c5,Công nghệ thông tin,cong nghe thong tin,24,5,Trí tuệ nhân tạo,tri tue nhan tao,ueh_repository,UEH/62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,,exact_course_in_title; exact_course_in_secondary_text,81.37,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,84.32,UEH Repository: content match + confidence + publication year + views,1,1,1
