student_token,email_order,email_line,recommendation_score,resource_url
stu_dd3c3bf0d47e6728,1,[high_priority] Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 20 - Thanh toán quốc tế,84.94,https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529
stu_dd3c3bf0d47e6728,2,[high_priority] Giải pháp giảm tình trạng nghỉ việc của nhân viên tín dụng Ngân hàng TMCP Quân đội - chi n - Tín dụng ngân hàng,81.8,https://digital.lib.ueh.edu.vn/handle/UEH/61699
stu_dd3c3bf0d47e6728,3,[high_priority] Tài Trợ Tín Dụng Ngân Hàng Cho Các Doanh Nghiệp Nhỏ Và Vừa - Tín dụng ngân hàng,81.46,https://tiki.vn/sach-tai-tro-tin-dung-ngan-hang-cho-cac-doanh-nghiep-nho-va-vua-p533058.html?spid=89424681
stu_dd3f2c41748ee0e0,1,[high_priority] Toán tài chính ứng dụng - Toán tài chính ứng dụng,86.85,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210
stu_dd3f2c41748ee0e0,2,[high_priority] Xác Suất Thống Kê (Dùng cho sinh viên các trường Kỹ Thuật và Công Nghệ) - Xác suất và thống kê,82.5,https://tiki.vn/xac-suat-thong-ke-dung-cho-sinh-vien-cac-truong-ky-thuat-va-cong-nghe-tai-ban-lan-thu-tu-nam-2023-p270847837.html?spid=270847838
stu_dd3f2c41748ee0e0,3,[optional] HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022) - Quản lý rủi ro định lượng,52.17,https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266
stu_dd6d2f883999af5d,1,[high_priority] Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng - Khai phá dữ liệu,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63925
stu_dd6d2f883999af5d,2,[high_priority] Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều h - Business Intelligence,94.45,https://digital.lib.ueh.edu.vn/handle/UEH/63166
stu_dd6d2f883999af5d,3,[high_priority] Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hó - Trực quan hóa dữ liệu,88.95,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379
stu_ddbce9164079939f,1,[high_priority] Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam - Kiểm toán nội bộ,87.0,https://digital.lib.ueh.edu.vn/handle/UEH/61472
stu_ddbce9164079939f,2,[high_priority] Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà  - Đạo đức nghề nghiệp kiểm toán,81.45,https://digital.lib.ueh.edu.vn/handle/UEH/61149
stu_ddbce9164079939f,3,"[recommended] Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Q - Kiểm toán nội bộ",79.87,https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870
stu_ddeb495e016f222b,1,[optional] Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng - Mật mã học,54.62,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661
stu_ddeb495e016f222b,2,[optional] Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông - Quản trị rủi ro CNTT,45.1,https://digital.lib.ueh.edu.vn/handle/UEH/63686
stu_ddeb495e016f222b,3,[optional] Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4 - An toàn hệ thống thông tin,45.02,https://digital.lib.ueh.edu.vn/handle/UEH/63105
stu_ddf59d3421f5f8c9,1,[high_priority] Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần C - Marketing dịch vụ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63123
stu_ddf59d3421f5f8c9,2,[high_priority] Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng - Marketing dịch vụ,85.0,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047
stu_ddf59d3421f5f8c9,3,[high_priority] Quản Trị Marketing - Quản trị Marketing,82.83,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031
stu_de0fd61722a8566d,1,[high_priority] Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầ - Đầu tư bất động sản,80.07,https://digital.lib.ueh.edu.vn/handle/UEH/62706
stu_de0fd61722a8566d,2,[recommended] Luật Kinh doanh bất động sản (Hiện hành) - Luật kinh doanh bất động sản,75.46,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042
stu_de0fd61722a8566d,3,[recommended] Đầu tư bất động sản (Tái bản 2021) - Bản Quyền - Đầu tư bất động sản,72.56,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132
stu_de26d2d9ff68cf68,1,[high_priority] Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính c - Chính sách công,92.37,https://digital.lib.ueh.edu.vn/handle/UEH/61534
stu_de26d2d9ff68cf68,2,"[high_priority] Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công - Chính sách công",85.44,https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452
stu_de26d2d9ff68cf68,3,[recommended] Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tà - Quản lý hành chính công,79.7,https://digital.lib.ueh.edu.vn/handle/UEH/62794
stu_de3bd59d89e7be83,1,[high_priority] Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầ - Đầu tư bất động sản,80.07,https://digital.lib.ueh.edu.vn/handle/UEH/62706
stu_de3bd59d89e7be83,2,[recommended] Luật Kinh doanh bất động sản (Hiện hành) - Luật kinh doanh bất động sản,75.46,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042
stu_de3bd59d89e7be83,3,[recommended] Đầu tư bất động sản (Tái bản 2021) - Bản Quyền - Đầu tư bất động sản,72.56,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132
stu_de4d55b3ecb0b17b,1,[high_priority] Quản trị chiến lược ( Strategic Management) - Quản trị chiến lược,85.54,https://tiki.vn/quan-tri-chien-luoc-strategic-management-p185044605.html?spid=185044606
stu_de4d55b3ecb0b17b,2,[high_priority] Các nhân tố ảnh hưởng đến việc áp dụng kế toán quản trị chiến lược và sự tác động đến thàn - Quản trị chiến lược,85.1,https://digital.lib.ueh.edu.vn/handle/UEH/62665
stu_de4d55b3ecb0b17b,3,[recommended] Quản Trị Vận Hành Và Chuỗi Cung Ứng (Ấn Bản Lần Thứ 16) - Quản trị vận hành,78.32,https://tiki.vn/quan-tri-van-hanh-va-chuoi-cung-ung-an-ban-lan-thu-16-p273429543.html?spid=273429544
stu_de6a7b8da271015a,1,[high_priority] Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần C - Marketing dịch vụ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63123
stu_de6a7b8da271015a,2,[high_priority] Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng - Marketing dịch vụ,85.0,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047
stu_de6a7b8da271015a,3,[high_priority] Quản Trị Marketing - Quản trị Marketing,82.83,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031
stu_dea67ca28550bb42,1,[high_priority] Giải pháp hoàn thiện chiến lược marketing mix tại Công ty Bảo hiểm nhân thọ Generali Việt  - Bảo hiểm nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63650
stu_dea67ca28550bb42,2,[high_priority] Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi - Bảo hiểm phi nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62556
stu_dea67ca28550bb42,3,[high_priority] Tác động của quản trị tri thức đến kết quả công việc của nhân viên:|bnghiên cứu trường hợp - Tái bảo hiểm,92.58,https://digital.lib.ueh.edu.vn/handle/UEH/61638
stu_deca71e4e06f93a8,1,[high_priority] Toán tài chính ứng dụng - Toán tài chính ứng dụng,86.85,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210
stu_deca71e4e06f93a8,2,[high_priority] Xác Suất Thống Kê (Dùng cho sinh viên các trường Kỹ Thuật và Công Nghệ) - Xác suất và thống kê,82.5,https://tiki.vn/xac-suat-thong-ke-dung-cho-sinh-vien-cac-truong-ky-thuat-va-cong-nghe-tai-ban-lan-thu-tu-nam-2023-p270847837.html?spid=270847838
stu_deca71e4e06f93a8,3,[optional] HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022) - Quản lý rủi ro định lượng,52.17,https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266
stu_dee177f8b3103963,1,"[high_priority] Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ - Luật sở hữu trí tuệ",84.98,https://digital.lib.ueh.edu.vn/handle/UEH/61661
stu_dee177f8b3103963,2,[high_priority] Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật - Luật sở hữu trí tuệ,83.54,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695
stu_dee177f8b3103963,3,[recommended] Giáo trình Luật Đầu tư Quốc tế - Luật đầu tư quốc tế,67.62,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335
stu_def204a1d5d5fc0f,1,[high_priority] Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 20 - Thanh toán quốc tế,84.94,https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529
stu_def204a1d5d5fc0f,2,[high_priority] Giải pháp giảm tình trạng nghỉ việc của nhân viên tín dụng Ngân hàng TMCP Quân đội - chi n - Tín dụng ngân hàng,81.8,https://digital.lib.ueh.edu.vn/handle/UEH/61699
stu_def204a1d5d5fc0f,3,[high_priority] Tài Trợ Tín Dụng Ngân Hàng Cho Các Doanh Nghiệp Nhỏ Và Vừa - Tín dụng ngân hàng,81.46,https://tiki.vn/sach-tai-tro-tin-dung-ngan-hang-cho-cac-doanh-nghiep-nho-va-vua-p533058.html?spid=89424681
stu_def3a30f70f392bf,1,[high_priority] Toán tài chính ứng dụng - Toán tài chính ứng dụng,86.85,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210
stu_def3a30f70f392bf,2,[high_priority] Xác Suất Thống Kê (Dùng cho sinh viên các trường Kỹ Thuật và Công Nghệ) - Xác suất và thống kê,82.5,https://tiki.vn/xac-suat-thong-ke-dung-cho-sinh-vien-cac-truong-ky-thuat-va-cong-nghe-tai-ban-lan-thu-tu-nam-2023-p270847837.html?spid=270847838
stu_def3a30f70f392bf,3,[optional] HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022) - Quản lý rủi ro định lượng,52.17,https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266
stu_df051793e892dc93,1,[high_priority] Combo Content Marketing: ( Content bạc tỷ + Content Marketing trong kỷ nguyên 4.0) - Content Marketing,88.44,https://tiki.vn/combo-content-marketing-content-bac-ty-content-marketing-trong-ky-nguyen-4-0-p143947061.html?spid=143947062
stu_df051793e892dc93,2,[recommended] Combo Sách : Learn Branding - Xây Dựng Thương Hiệu Tinh Gọn + Quản Trị Thương Hiệu Trực Tu - Quản trị thương hiệu,73.53,https://tiki.vn/combo-sach-learn-branding-xay-dung-thuong-hieu-tinh-gon-quan-tri-thuong-hieu-truc-tuyen-p42531744.html?spid=121366049
stu_df051793e892dc93,3,[recommended] - Phân Tích Dữ Liệu Marketing - Phân tích dữ liệu Marketing,73.15,https://tiki.vn/sach-phan-tich-du-lieu-marketing-p277004498.html?spid=277004499
stu_df1e1e1db62bac6e,1,[recommended] Xây dựng thị trường chứng khoán phi tập trung dựa trên công nghệ Blockchain - Công nghệ Blockchain,76.43,https://digital.lib.ueh.edu.vn/handle/UEH/62541
stu_df1e1e1db62bac6e,2,"[recommended] Bùng Nổ Bitcoin - Công Nghệ Blockchain, Fintech 4.0 hay Bong Bóng? - Công nghệ Blockchain",68.83,https://tiki.vn/bung-no-bitcoin-cong-nghe-blockchain-fintech-4-0-hay-bong-bong-p5563321.html?spid=20485533
stu_df1e1e1db62bac6e,3,[optional] Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt N - Quản lý rủi ro số,58.1,https://digital.lib.ueh.edu.vn/handle/UEH/61159
stu_df32ffcabc6bcf3f,1,[recommended] Xây dựng thị trường chứng khoán phi tập trung dựa trên công nghệ Blockchain - Công nghệ Blockchain,76.43,https://digital.lib.ueh.edu.vn/handle/UEH/62541
stu_df32ffcabc6bcf3f,2,"[recommended] Bùng Nổ Bitcoin - Công Nghệ Blockchain, Fintech 4.0 hay Bong Bóng? - Công nghệ Blockchain",68.83,https://tiki.vn/bung-no-bitcoin-cong-nghe-blockchain-fintech-4-0-hay-bong-bong-p5563321.html?spid=20485533
stu_df32ffcabc6bcf3f,3,[optional] Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt N - Quản lý rủi ro số,58.1,https://digital.lib.ueh.edu.vn/handle/UEH/61159
stu_df36d8cc1a4a81bc,1,[high_priority] Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần C - Marketing dịch vụ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63123
stu_df36d8cc1a4a81bc,2,[high_priority] Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng - Marketing dịch vụ,85.0,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047
stu_df36d8cc1a4a81bc,3,[high_priority] Quản Trị Marketing - Quản trị Marketing,82.83,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031
stu_df40fe047d7cbf94,1,[high_priority] Phân tích kỹ thuật trong thị trường tài chính - Phân tích kỹ thuật,96.42,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958
stu_df40fe047d7cbf94,2,[high_priority] Thị Trường Tài Chính - Thị trường tài chính,84.89,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628
stu_df40fe047d7cbf94,3,[high_priority] Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nh - Tài chính hành vi,84.74,https://digital.lib.ueh.edu.vn/handle/UEH/62544
stu_df6928a5d8108f5f,1,[high_priority] Phân tích kỹ thuật trong thị trường tài chính - Phân tích kỹ thuật,96.42,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958
stu_df6928a5d8108f5f,2,[recommended] Tác động của việc triển khai thị trường chứng khoán phái sinh lên độ biến động chỉ số cơ s - Thị trường phái sinh,76.77,https://digital.lib.ueh.edu.vn/handle/UEH/62149
stu_df6928a5d8108f5f,3,[optional] Combo Phân tích chứng khoán+Tâm lý thị trường chứng khoán+Chiến lược đầu tư chứng khoán (3 - Phân tích chứng khoán cơ bản,59.73,https://tiki.vn/sach-combo-phan-tich-chung-khoan-tam-ly-thi-truong-chung-khoan-chien-luoc-dau-tu-chung-khoan-3-cuon-alphabooks-p208437274.html?spid=277159676
stu_df7e6f33b3814acc,1,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.32,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_df7e6f33b3814acc,2,[high_priority] Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng - Lập trình hướng đối tượng,82.01,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817
stu_df7e6f33b3814acc,3,[high_priority] Hiểu Về Trí Tuệ Nhân Tạo - AI - Trí tuệ nhân tạo,81.85,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261
stu_df88b28964f08f7d,1,[high_priority] Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam - Kiểm toán nội bộ,84.04,https://digital.lib.ueh.edu.vn/handle/UEH/61472
stu_df88b28964f08f7d,2,[high_priority] Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ - Kế toán tài chính,81.35,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777
stu_df88b28964f08f7d,3,[high_priority] Ứng dụng Phân tích báo cáo tài chính và định giá doanh nghiệp trong thực tiễn - Phân tích báo cáo tài chính,80.41,https://tiki.vn/ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274409757.html?spid=274409758
stu_df9c7d5068e3ac98,1,[high_priority] Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống ho - Hệ thống ERP,93.98,https://digital.lib.ueh.edu.vn/handle/UEH/63276
stu_df9c7d5068e3ac98,2,[high_priority] Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm - Tích hợp hệ thống,81.75,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668
stu_df9c7d5068e3ac98,3,[optional] Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC) - Tích hợp hệ thống,57.88,https://digital.lib.ueh.edu.vn/handle/UEH/62975
stu_dfae99c043cbbe8e,1,[high_priority] Phân tích kỹ thuật trong thị trường tài chính - Phân tích kỹ thuật,96.42,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958
stu_dfae99c043cbbe8e,2,[high_priority] Thị Trường Tài Chính - Thị trường tài chính,84.89,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628
stu_dfae99c043cbbe8e,3,[high_priority] Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nh - Tài chính hành vi,84.74,https://digital.lib.ueh.edu.vn/handle/UEH/62544
stu_dfb2ff4200952aee,1,[high_priority] Nguyên Lý Quản Trị Chuỗi Cung Ứng - Quản trị chuỗi cung ứng,95.04,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801
